scenario,part,trial,seed,n_decodes
S5,1,974,497999219,0
S5,1,975,2112968133,0
S5,1,976,409197404,0
S5,1,977,1235398013,0
S5,1,978,657677178,0
S5,1,979,1046318180,0
S5,1,980,1956972912,2
S5,1,981,1525844122,0
S5,1,982,1223916145,0
S5,1,983,11510313,0
S5,1,984,1237222880,0
S5,1,985,1061207723,0
S5,1,986,1965221013,0
S5,1,987,513315425,0
S5,1,988,2112104760,0
S5,1,989,286294945,0
S5,1,990,575404144,0
S5,1,991,2126018968,0
S5,1,992,1344207250,0
S5,1,993,334156512,0
S5,1,994,2115761042,0
S5,1,995,1152165526,0
S5,1,996,1462282014,0
S5,1,997,1464842670,0
S5,1,998,679047657,0
S5,1,999,9396620,0
