scenario,part,trial,seed,n_decodes
S1,8,219,1922510083,2
S1,8,220,1462287291,2
S1,8,221,387047870,1
S1,8,222,134964902,1
S1,8,223,5270318,3
S1,8,224,1124414443,1
S1,8,225,1259689142,3
S1,8,226,1017656879,3
S1,8,227,1103750635,1
S1,8,228,1433799842,2
S1,8,229,988667236,4
S1,9,0,758409719,1
S1,9,1,1723470335,1
S1,9,2,1581091521,4
S1,9,3,1932189213,1
S1,9,4,979865643,2
S1,9,5,19657256,1
S1,9,6,1104104571,3
S1,9,7,1452602326,2
S1,9,8,1605657971,1
S1,9,9,1948575812,4
S1,9,10,835557228,1
S1,9,11,1111027574,1
S1,9,12,1674977039,2
S1,9,13,1739762056,1
S1,9,14,1692609210,3
S1,9,15,333294380,3
S1,9,16,1717240052,1
S1,9,17,1662315394,1
S1,9,18,1415759274,1
S1,9,19,1763852194,3
S1,9,20,1575181602,2
S1,9,21,663147754,1
S1,9,22,773236358,2
S1,9,23,1950427885,3
S1,9,24,1431562006,2
S1,9,25,2129354742,1
S1,9,26,229096997,2
S1,9,27,317715205,3
S1,9,28,2107352642,1
S1,9,29,350669941,1
S1,9,30,412318746,3
S1,9,31,1820321141,3
S1,9,32,1722495340,1
S1,9,33,1707584886,2
S1,9,34,1436360148,2
S1,9,35,1055864119,2
S1,9,36,1702344460,2
S1,9,37,453429888,2
S1,9,38,2054128811,2
S1,9,39,1579724906,2
S1,9,40,720860371,1
S1,9,41,1922218245,1
S1,9,42,72924864,1
S1,9,43,661471993,1
S1,9,44,1105642946,1
S1,9,45,239783930,2
S1,9,46,175887739,3
S1,9,47,2137896936,2
S1,9,48,1158667775,1
S1,9,49,734413784,2
S1,9,50,723094031,1
S1,9,51,2112773426,3
S1,9,52,1539765850,1
S1,9,53,1929136171,1
S1,9,54,265483468,1
S1,9,55,354659888,2
S1,9,56,1012599029,5
S1,9,57,1792757579,1
S1,9,58,271585474,2
S1,9,59,341250053,2
S1,9,60,1306889988,2
S1,9,61,1314503688,2
S1,9,62,1604408052,1
S1,9,63,421246294,2
S1,9,64,2027464470,4
S1,9,65,862931436,2
S1,9,66,218140354,2
S1,9,67,391297319,1
S1,9,68,335574311,2
S1,9,69,83401942,3
S1,9,70,1040567433,2
S1,9,71,987236780,1
S1,9,72,1919989616,1
S1,9,73,210013417,4
S1,9,74,1909779075,4
S1,9,75,84035574,1
S1,9,76,1434850160,1
S1,9,77,1400863127,1
S1,9,78,1064299647,2
S1,9,79,1936964274,1
S1,9,80,576806714,1
S1,9,81,608130705,1
S1,9,82,1687914708,1
S1,9,83,2081490607,1
S1,9,84,1755881412,2
S1,9,85,385399904,1
S1,9,86,1177853125,2
S1,9,87,1951653443,2
S1,9,88,1160476031,1
S1,9,89,950892051,2
S1,9,90,1958666818,2
S1,9,91,2009994173,1
S1,9,92,998900680,1
S1,9,93,192077056,2
S1,9,94,747890486,1
S1,9,95,497763403,1
S1,9,96,1527023885,1
S1,9,97,1734646584,1
S1,9,98,1739060457,2
S1,9,99,1509558341,1
S1,9,100,651608032,1
S1,9,101,1984013213,1
S1,9,102,170770931,1
S1,9,103,677947492,1
S1,9,104,1509655217,4
S1,9,105,1819816425,1
S1,9,106,1327285253,2
S1,9,107,2138173180,1
S1,9,108,313157254,2
S1,9,109,1105001672,2
S1,9,110,1124468713,2
S1,9,111,1082661231,2
S1,9,112,886688048,3
S1,9,113,1523976836,1
S1,9,114,634145766,2
S1,9,115,2056383535,2
S1,9,116,1084048754,1
S1,9,117,1472549659,1
S1,9,118,1039970333,4
S1,9,119,1017179023,6
S1,9,120,819371540,1
S1,9,121,251442655,3
S1,9,122,1850258134,1
S1,9,123,1104775770,1
S1,9,124,514601308,2
S1,9,125,792800371,1
S1,9,126,2062195167,1
S1,9,127,898911674,1
S1,9,128,1333911671,1
S1,9,129,879393506,1
S1,9,130,802676463,2
S1,9,131,298322660,1
S1,9,132,598256113,2
S1,9,133,1239833014,2
S1,9,134,829765773,3
S1,9,135,723533841,2
S1,9,136,1254770615,3
S1,9,137,1341217949,1
S1,9,138,106012167,2
S1,9,139,335694149,1
S1,9,140,767010933,2
S1,9,141,347888088,3
S1,9,142,2133433913,2
S1,9,143,1602578999,1
S1,9,144,118504648,3
S1,9,145,774900764,2
S1,9,146,1578451547,2
S1,9,147,1064366426,2
S1,9,148,1300317820,2
S1,9,149,21895050,1
S1,9,150,1606006806,2
S1,9,151,1923613737,1
S1,9,152,270454362,1
S1,9,153,2144857632,1
S1,9,154,1915555568,1
S1,9,155,1713845023,3
S1,9,156,643086709,2
S1,9,157,792341674,3
S1,9,158,445586523,4
S1,9,159,1504266261,3
S1,9,160,1283942276,3
S1,9,161,1993149647,2
S1,9,162,1122292974,1
S1,9,163,1004759838,2
S1,9,164,935516043,1
S1,9,165,1340545280,1
S1,9,166,1920318683,3
S1,9,167,1966026332,2
S1,9,168,1756066631,1
S1,9,169,1589933197,2
S1,9,170,76811476,2
S1,9,171,460491844,3
S1,9,172,826747986,2
S1,9,173,647749587,2
S1,9,174,1630661587,1
S1,9,175,1640190033,1
S1,9,176,1577207416,2
S1,9,177,400461235,1
S1,9,178,1464078377,1
S1,9,179,1175356661,3
S1,9,180,212902474,1
S1,9,181,856531125,2
S1,9,182,1905205483,2
S1,9,183,1639487134,1
S1,9,184,1864918001,1
S1,9,185,1221123509,1
S1,9,186,79965245,1
S1,9,187,643562760,1
S1,9,188,1482839047,2
S1,9,189,664520925,1
S1,9,190,212270824,2
S1,9,191,1636507758,1
S1,9,192,1104994076,1
S1,9,193,1134593818,1
S1,9,194,1276830837,1
S1,9,195,139300873,2
S1,9,196,871631073,3
S1,9,197,869060132,1
S1,9,198,658549239,1
S1,9,199,1479830089,2
S1,9,200,1238319071,1
S1,9,201,472459750,1
S1,9,202,1709487035,3
S1,9,203,120833868,1
S1,9,204,1265372706,2
S1,9,205,1342558973,2
S1,9,206,1345158686,1
S1,9,207,2079476207,2
S1,9,208,2015163818,1
S1,9,209,813648094,1
S1,9,210,1251094259,2
S1,9,211,107237611,2
S1,9,212,131162815,1
S1,9,213,493970425,1
S1,9,214,129807435,2
S1,9,215,125035641,2
S1,9,216,222761288,1
S1,9,217,2092021367,3
S1,9,218,1547127120,1
S1,9,219,998737438,2
S1,9,220,2073789069,2
S1,9,221,1308072743,3
S1,9,222,1842025796,1
S1,9,223,1080230446,1
S1,9,224,76069855,2
S1,9,225,1199908155,2
S1,9,226,510149258,1
S1,9,227,1279353565,1
S1,9,228,1652150506,1
S1,9,229,2051789606,3
