scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S1,1,2,1345625016,CQ Q1ABC FN42,1500,0.4,-7,-37.329,-57,-6.829
S1,1,2,1345625016,CQ 3T8PZSLAZ7J,1497,0.32,-18,-48.905,-57,-18.405
S1,1,3,326758647,CQ Q1ABC FN42,1500,0.4,-7,-36.487,-56,-6.987
S1,1,4,370219933,CQ Q1ABC FN42,1500,0.32,-7,-37.38,-56.5,-7.38
S1,1,5,1953771900,CQ Q1ABC FN42,1500,0.4,-7,-37.715,-57,-7.215
S1,1,6,502753508,CQ Q1ABC FN42,1500,0.32,-7,-37.823,-57,-7.323
S1,1,7,1424923858,CQ Q1ABC FN42,1500,0.32,-7,-38.924,-58.5,-6.924
S1,1,8,1903907853,CQ Q1ABC FN42,1500,0.4,-7,-36.728,-56,-7.228
S1,1,9,1125537016,CQ Q1ABC FN42,1500,0.32,-7,-36.956,-56,-7.456
S1,1,10,276603344,CQ Q1ABC FN42,1500,0.32,-7,-38.449,-58,-6.949
S1,1,10,276603344,<RDCTM487>/P <RDCTM360> R GM32,2650,-1.12,-26,-57.708,-58,-26.208
S1,1,11,570957097,CQ Q1ABC FN42,1500,0.4,-8,-37.519,-56.5,-7.519
S1,1,12,99048744,CQ Q1ABC FN42,1500,0.32,-7,-37.652,-57,-7.152
S1,1,13,288341828,CQ Q1ABC FN42,1500,0.32,-8,-37.025,-56,-7.525
S1,1,14,1700244473,CQ Q1ABC FN42,1500,0.32,-7,-37.494,-56.5,-7.494
S1,1,14,1700244473,CQ 9MQJ2H/<RDCTM275>,1497,0.32,-19,-49.158,-56.5,-19.158
S1,1,15,146309123,CQ Q1ABC FN42,1500,0.32,-7,-37.437,-56.5,-7.437
S1,1,16,690315477,CQ Q1ABC FN42,1500,0.32,-7,-37.703,-57,-7.203
S1,1,17,1195265261,CQ Q1ABC FN42,1500,0.32,-7,-37.278,-56.5,-7.278
S1,1,17,1195265261,960GF A40RHB/R R FO32,2631,-1.28,-27,-56.655,-56.5,-26.655
S1,1,18,252266997,CQ Q1ABC FN42,1500,0.4,-7,-37.354,-57,-6.854
S1,1,19,1323151804,CQ Q1ABC FN42,1500,0.32,-7,-37.285,-56.5,-7.285
S1,1,20,955046557,CQ Q1ABC FN42,1500,0.4,-7,-37.589,-57,-7.089
S1,1,21,57776473,CQ Q1ABC FN42,1500,0.32,-7,-36.994,-56,-7.494
S1,1,22,939505363,CQ Q1ABC FN42,1500,0.32,-7,-37.316,-56.5,-7.316
S1,1,23,475055336,CQ Q1ABC FN42,1500,0.32,-7,-37.07,-56.5,-7.07
S1,1,24,74544321,CQ Q1ABC FN42,1500,0.32,-7,-37.456,-56.5,-7.456
S1,1,25,2132912801,CQ Q1ABC FN42,1500,0.32,-7,-38.013,-57.5,-7.013
S1,1,26,1417445009,CQ Q1ABC FN42,1500,0.4,-7,-37.323,-56.5,-7.323
S1,1,27,721397295,CQ Q1ABC FN42,1500,0.4,-7,-36.956,-56.5,-6.956
S1,1,28,1319081373,CQ Q1ABC FN42,1500,0.32,-7,-37.196,-56.5,-7.196
S1,1,29,1013104638,CQ Q1ABC FN42,1500,0.32,-7,-37.272,-56.5,-7.272
S1,1,29,1013104638,<...> E82QVO R JC47,2519,-1.52,-27,-56.768,-56.5,-26.768
S1,1,30,1209538956,CQ Q1ABC FN42,1500,0.4,-7,-37.247,-56.5,-7.247
S1,1,30,1209538956,P79XNG <RDCTM627>/P R NE98,1503,0.4,-19,-49.285,-56.5,-19.285
S1,1,31,159240622,CQ Q1ABC FN42,1500,0.32,-8,-38.025,-57,-7.525
S1,1,32,1366191186,CQ Q1ABC FN42,1500,0.4,-7,-38.437,-57.5,-7.437
S1,1,33,1173512911,CQ Q1ABC FN42,1500,0.32,-8,-37.595,-56.5,-7.595
S1,1,33,1173512911,CQ <RDCTM151> XIB14,1497,0.4,-19,-49.715,-57,-19.215
S1,1,34,520728631,CQ Q1ABC FN42,1500,0.4,-7,-37.228,-56.5,-7.228
S1,1,35,1897959174,CQ Q1ABC FN42,1500,0.32,-7,-37.006,-56.5,-7.006
S1,1,36,1151467874,CQ Q1ABC FN42,1500,0.32,-8,-37.608,-56.5,-7.608
S1,1,37,241556474,CQ Q1ABC FN42,1500,0.32,-7,-37.241,-56.5,-7.241
S1,1,38,1229489567,CQ Q1ABC FN42,1500,0.32,-7,-37.494,-56.5,-7.494
S1,1,38,1229489567,<RDCTM288>/R <RDCTM10> R RG25,2309,-0.8,-27,-56.811,-56.5,-26.811
S1,1,39,42667988,CQ Q1ABC FN42,1500,0.32,-7,-37.12,-56.5,-7.12
S1,1,40,891055420,CQ Q1ABC FN42,1500,0.4,-7,-37.266,-56.5,-7.266
S1,1,41,952768312,CQ Q1ABC FN42,1500,0.4,-7,-37.753,-57.5,-6.753
S1,1,42,532809527,CQ Q1ABC FN42,1500,0.32,-7,-37.557,-57,-7.057
S1,1,43,2083911899,CQ Q1ABC FN42,1500,0.32,-7,-37.424,-57,-6.924
S1,1,44,530191148,CQ Q1ABC FN42,1500,0.4,-7,-37.81,-57,-7.31
S1,1,44,530191148,<...> A3WO4RSE9J8 RR73,1497,0.32,-20,-50.247,-57,-19.747
S1,1,45,1700873346,CQ Q1ABC FN42,1500,0.32,-7,-37.285,-56.5,-7.285
S1,1,46,1598137596,CQ Q1ABC FN42,1500,0.32,-7,-38.589,-58,-7.089
S1,1,47,1878806368,CQ Q1ABC FN42,1500,0.32,-7,-36.633,-56,-7.133
S1,1,48,889681677,CQ Q1ABC FN42,1500,0.32,-7,-37.753,-57,-7.253
S1,1,49,1550903608,CQ Q1ABC FN42,1500,0.4,-7,-37.373,-56.5,-7.373
S1,1,50,583678124,CQ Q1ABC FN42,1500,0.32,-7,-37.639,-57,-7.139
S1,1,51,2139961771,CQ Q1ABC FN42,1500,0.32,-7,-37.703,-57,-7.203
S1,1,51,2139961771,<...> 5W NYH/5K29,588,1.28,-27,-57.316,-57,-26.816
S1,1,52,1720060904,CQ Q1ABC FN42,1500,0.4,-7,-37.266,-56.5,-7.266
S1,1,53,1144318352,CQ Q1ABC FN42,1500,0.32,-7,-37.709,-57,-7.209
S1,1,54,982902115,CQ Q1ABC FN42,1500,0.4,-7,-37.209,-56.5,-7.209
S1,1,54,982902115,E60RVX <RDCTM179> R GA24,1750,-1.12,-27,-56.951,-56.5,-26.951
S1,1,55,577085511,CQ Q1ABC FN42,1500,0.32,-7,-37.177,-56.5,-7.177
S1,1,56,1503772745,CQ Q1ABC FN42,1500,0.32,-7,-37.215,-56.5,-7.215
S1,1,57,500642319,CQ Q1ABC FN42,1500,0.32,-7,-37.658,-57,-7.158
S1,1,58,1229091888,CQ Q1ABC FN42,1500,0.4,-7,-37.595,-57,-7.095
S1,1,59,1143602517,CQ Q1ABC FN42,1500,0.4,-7,-37.867,-57,-7.367
S1,1,60,1177603367,CQ Q1ABC FN42,1500,0.4,-7,-37.715,-57,-7.215
S1,1,61,296486817,CQ Q1ABC FN42,1500,0.4,-7,-38.228,-57.5,-7.228
S1,1,62,2006226405,CQ Q1ABC FN42,1500,0.32,-7,-36.892,-56,-7.392
S1,1,63,1496254130,CQ Q1ABC FN42,1500,0.4,-7,-37.342,-56.5,-7.342
S1,1,64,1287756308,CQ Q1ABC FN42,1500,0.32,-7,-36.848,-56,-7.348
S1,1,65,483467429,CQ Q1ABC FN42,1500,0.32,-7,-37.462,-57,-6.962
S1,1,66,1902898068,CQ Q1ABC FN42,1500,0.4,-7,-37.462,-56.5,-7.462
S1,1,67,1939019940,CQ Q1ABC FN42,1500,0.32,-7,-37.234,-56.5,-7.234
S1,1,68,1616762213,CQ Q1ABC FN42,1500,0.32,-7,-38.449,-58,-6.949
S1,1,69,1609361721,CQ Q1ABC FN42,1500,0.32,-7,-37.601,-57,-7.101
S1,1,70,849514078,CQ Q1ABC FN42,1500,0.4,-8,-37.513,-56.5,-7.513
S1,1,70,849514078,CQ M8AIJX2L0M,1497,0.4,-19,-49.101,-56.5,-19.101
S1,1,71,1971381153,CQ Q1ABC FN42,1500,0.4,-7,-37.899,-57.5,-6.899
S1,1,72,1299312261,CQ Q1ABC FN42,1500,0.32,-7,-37.335,-56.5,-7.335
S1,1,72,1299312261,CQ 8GTTRWH/QLS,1497,0.32,-20,-49.5,-56.5,-19.5
S1,1,72,1299312261,GA3 MX/R 67SCX R FD15,1056,-0.88,-27,-57.151,-56.5,-27.151
S1,1,73,1635737692,CQ Q1ABC FN42,1500,0.32,-7,-37.886,-57,-7.386
S1,1,74,2145223982,CQ Q1ABC FN42,1500,0.4,-7,-37.753,-57,-7.253
S1,1,75,457194120,CQ Q1ABC FN42,1500,0.4,-7,-38.247,-57.5,-7.247
S1,1,76,2146191176,CQ Q1ABC FN42,1500,0.32,-7,-37.038,-56.5,-7.038
S1,1,77,1314307555,CQ Q1ABC FN42,1500,0.32,-8,-38.646,-57.5,-7.646
S1,1,78,1456006752,CQ Q1ABC FN42,1500,0.32,-7,-36.93,-56,-7.43
S1,1,79,956072702,CQ Q1ABC FN42,1500,0.4,-7,-37.215,-56.5,-7.215
S1,1,80,265932235,CQ Q1ABC FN42,1500,0.4,-7,-37.278,-56.5,-7.278
S1,1,81,2028043878,CQ Q1ABC FN42,1500,0.32,-7,-37.652,-57,-7.152
S1,1,82,942757458,CQ Q1ABC FN42,1500,0.32,-7,-37.778,-57,-7.278
S1,1,82,942757458,CQ EFE3GK9LZWT,1497,0.32,-18,-48.639,-57,-18.139
S1,1,83,1259478654,CQ Q1ABC FN42,1500,0.32,-7,-37.285,-56.5,-7.285
S1,1,84,47163201,CQ Q1ABC FN42,1500,0.4,-7,-37.259,-56.5,-7.259
S1,1,84,47163201,CQ I2ZETMK3RNK,1497,0.4,-19,-49.278,-56.5,-19.278
S1,1,84,47163201,<...> <RDCTM463>/<RDCTM778> RR73,2688,-1.6,-27,-56.739,-56.5,-26.739
S1,1,85,374030654,CQ Q1ABC FN42,1500,0.4,-7,-37.684,-57,-7.184
S1,1,86,280569663,CQ Q1ABC FN42,1500,0.4,-7,-37.259,-56.5,-7.259
S1,1,87,1813996886,CQ Q1ABC FN42,1500,0.32,-7,-37.367,-56.5,-7.367
S1,1,87,1813996886,CQ <A3WO4RSE9J8>,1963,-0.88,-26,-56.158,-56.5,-26.158
S1,1,88,112787198,CQ Q1ABC FN42,1500,0.32,-7,-37.848,-57,-7.348
S1,1,89,164339434,CQ Q1ABC FN42,1500,0.4,-7,-37.475,-57,-6.975
S1,1,90,581268600,CQ Q1ABC FN42,1500,0.32,-7,-36.949,-56.5,-6.949
S1,1,91,1068716158,CQ Q1ABC FN42,1500,0.32,-7,-37.627,-57,-7.127
S1,1,92,1291293241,CQ Q1ABC FN42,1500,0.32,-7,-37.449,-56.5,-7.449
S1,1,93,55901904,CQ Q1ABC FN42,1500,0.4,-7,-36.987,-56.5,-6.987
S1,1,93,55901904,CQ 4F5ZULK860U,1497,0.4,-19,-48.684,-56.5,-18.684
S1,1,94,859602359,CQ Q1ABC FN42,1500,0.4,-7,-37.563,-57,-7.063
S1,1,95,1757016496,CQ Q1ABC FN42,1500,0.32,-7,-36.747,-56,-7.247
S1,1,96,742307213,CQ Q1ABC FN42,1500,0.4,-7,-38.158,-57.5,-7.158
S1,1,96,742307213,CQ OP37A7MEARW,1497,0.4,-19,-49.703,-57.5,-18.703
S1,1,97,753733352,CQ Q1ABC FN42,1500,0.32,-8,-38.057,-57,-7.557
S1,1,98,775212467,CQ Q1ABC FN42,1500,0.32,-7,-37.348,-56.5,-7.348
S1,1,98,775212467,CQ 9OSEBUW0S0U,1497,0.32,-18,-48.253,-56.5,-18.253
S1,1,99,805820402,CQ Q1ABC FN42,1500,0.32,-7,-36.753,-56,-7.253
S1,1,100,889341719,CQ Q1ABC FN42,1500,0.32,-7,-37.956,-57,-7.456
S1,1,101,957880304,CQ Q1ABC FN42,1500,0.32,-7,-36.722,-56,-7.222
S1,1,101,957880304,102900FCB281682506,2206,-1.52,-27,-56.014,-56,-26.514
S1,1,102,1931626847,CQ Q1ABC FN42,1500,0.32,-7,-36.937,-56.5,-6.937
S1,1,103,816542037,CQ Q1ABC FN42,1500,0.32,-7,-38.006,-57.5,-7.006
S1,1,104,1978060333,CQ Q1ABC FN42,1500,0.4,-7,-38.652,-58,-7.152
S1,1,105,1596661734,CQ Q1ABC FN42,1500,0.4,-7,-38.411,-57.5,-7.411
S1,1,106,1944755486,CQ Q1ABC FN42,1500,0.4,-7,-37.089,-56.5,-7.089
S1,1,107,2115387696,CQ Q1ABC FN42,1500,0.32,-7,-37.411,-56.5,-7.411
S1,1,108,1965676218,CQ Q1ABC FN42,1500,0.32,-7,-37.43,-56.5,-7.43
S1,1,108,1965676218,<...> 5HLNHD19AV4 RRR,1122,-1.28,-27,-57.028,-56.5,-27.028
S1,1,109,218447785,CQ Q1ABC FN42,1500,0.4,-7,-37.848,-57.5,-6.848
S1,1,110,2118759503,CQ Q1ABC FN42,1500,0.32,-7,-37.032,-56.5,-7.032
S1,1,110,2118759503,<RDCTM666> <RDCTM638>/R R GR92,1169,2.32,-26,-56.316,-56.5,-26.316
S1,1,111,1711562648,CQ Q1ABC FN42,1500,0.32,-7,-37.443,-56.5,-7.443
S1,1,112,282518351,CQ Q1ABC FN42,1500,0.4,-7,-37.07,-56.5,-7.07
S1,1,113,663139176,CQ Q1ABC FN42,1500,0.32,-7,-36.867,-56,-7.367
S1,1,114,1256368334,CQ Q1ABC FN42,1500,0.4,-7,-37.089,-56.5,-7.089
S1,1,115,1623194397,CQ Q1ABC FN42,1500,0.4,-7,-37.728,-57,-7.228
S1,1,116,1892918409,CQ Q1ABC FN42,1500,0.4,-7,-37.006,-56.5,-7.006
S1,1,117,13517106,CQ Q1ABC FN42,1500,0.32,-7,-37.367,-56.5,-7.367
S1,1,118,1444196791,CQ Q1ABC FN42,1500,0.32,-7,-38.215,-57.5,-7.215
S1,1,119,591687222,CQ Q1ABC FN42,1500,0.32,-7,-37.259,-56.5,-7.259
S1,1,119,591687222,CQ LZGSM HOSMG,1497,0.4,-17,-47.272,-56.5,-17.272
S1,1,120,1393074063,CQ Q1ABC FN42,1500,0.32,-7,-37.329,-56.5,-7.329
S1,1,121,2102607209,CQ Q1ABC FN42,1500,0.32,-7,-37.386,-57,-6.886
S1,1,122,998138427,CQ Q1ABC FN42,1500,0.4,-7,-38.411,-57.5,-7.411
S1,1,122,998138427,CQ //6MWCGGG5O,1497,0.4,-20,-50.924,-57.5,-19.924
S1,1,123,1067780800,CQ Q1ABC FN42,1500,0.4,-7,-37.399,-56.5,-7.399
S1,1,124,2082280165,CQ Q1ABC FN42,1500,0.32,-7,-37.652,-57,-7.152
S1,1,125,2134743498,CQ Q1ABC FN42,1500,0.4,-7,-39.456,-59,-6.956
S1,1,126,453850187,CQ Q1ABC FN42,1500,0.4,-7,-37.361,-56.5,-7.361
S1,1,126,453850187,F48WVK/R <...> R JM00,600,-0.16,-26,-56.321,-56.5,-26.321
S1,1,127,1221500358,CQ Q1ABC FN42,1500,0.4,-7,-37.57,-57,-7.07
S1,1,128,304551593,CQ Q1ABC FN42,1500,0.32,-7,-37.177,-56.5,-7.177
S1,1,129,1933178931,CQ Q1ABC FN42,1500,0.4,-7,-36.968,-56.5,-6.968
S1,1,130,628976673,CQ Q1ABC FN42,1500,0.4,-7,-37.203,-56.5,-7.203
S1,1,130,628976673,<RDCTM368>/P NS2 WU R CD90,1300,-1.52,-26,-56.174,-56.5,-26.174
S1,1,131,132094736,CQ Q1ABC FN42,1500,0.32,-7,-37.892,-57,-7.392
S1,1,132,1585787070,CQ Q1ABC FN42,1500,0.32,-7,-37.329,-56.5,-7.329
S1,1,133,673205843,CQ Q1ABC FN42,1500,0.32,-7,-37.671,-57,-7.171
S1,1,134,64635709,CQ Q1ABC FN42,1500,0.4,-7,-37.418,-56.5,-7.418
S1,1,134,64635709,<...> <RDCTM75> R QG62,1384,-1.36,-28,-58.014,-56.5,-28.014
S1,1,135,1053824424,CQ Q1ABC FN42,1500,0.32,-7,-37.456,-57,-6.956
S1,1,136,45832242,CQ Q1ABC FN42,1500,0.32,-7,-37.943,-57,-7.443
S1,1,137,1159163091,CQ Q1ABC FN42,1500,0.4,-7,-37.032,-56.5,-7.032
S1,1,138,1275577065,CQ Q1ABC FN42,1500,0.32,-7,-37.386,-56.5,-7.386
S1,1,139,1204711696,CQ Q1ABC FN42,1500,0.32,-7,-37.5,-57,-7
S1,1,140,1792466273,CQ Q1ABC FN42,1500,0.32,-7,-37.228,-56.5,-7.228
S1,1,140,1792466273,3XW5 AY/R <RDCTM22>/R R BP67,2313,-0.88,-27,-56.774,-56.5,-26.774
S1,1,141,1434530526,CQ Q1ABC FN42,1500,0.32,-8,-37.57,-56.5,-7.57
S1,1,142,1548678,CQ Q1ABC FN42,1500,0.32,-8,-37.5,-56.5,-7.5
S1,1,143,1670786685,CQ Q1ABC FN42,1500,0.4,-7,-37.203,-56.5,-7.203
S1,1,144,1673893994,CQ Q1ABC FN42,1500,0.32,-7,-37.772,-57,-7.272
S1,1,145,8725128,CQ Q1ABC FN42,1500,0.32,-7,-37.411,-57,-6.911
S1,1,146,1194162560,CQ Q1ABC FN42,1500,0.4,-7,-36.937,-56.5,-6.937
S1,1,147,1026164551,CQ Q1ABC FN42,1500,0.32,-7,-37.576,-57,-7.076
S1,1,148,801970240,CQ Q1ABC FN42,1500,0.32,-7,-37.209,-56.5,-7.209
S1,1,149,658291641,CQ Q1ABC FN42,1500,0.32,-7,-37.12,-56.5,-7.12
S1,1,149,658291641,CQ L  PPRF5Y5K,1497,0.4,-18,-48.475,-56.5,-18.475
S1,1,150,565968370,CQ Q1ABC FN42,1500,0.4,-7,-37.43,-57,-6.93
S1,1,151,237905786,CQ Q1ABC FN42,1500,0.32,-7,-37.867,-57,-7.367
S1,1,152,1613264525,CQ Q1ABC FN42,1500,0.32,-7,-37.196,-56.5,-7.196
S1,1,153,1799050228,CQ Q1ABC FN42,1500,0.32,-7,-37.646,-57,-7.146
S1,1,154,1631967575,CQ Q1ABC FN42,1500,0.32,-7,-37.177,-56.5,-7.177
S1,1,154,1631967575,CQ 3PWW77KMLXZ,1497,0.32,-18,-48.487,-56.5,-18.487
S1,1,155,1890687643,CQ Q1ABC FN42,1500,0.32,-7,-37.108,-56.5,-7.108
S1,1,156,93377319,CQ Q1ABC FN42,1500,0.32,-7,-37.354,-56.5,-7.354
S1,1,157,28003901,CQ Q1ABC FN42,1500,0.4,-7,-37.728,-57,-7.228
S1,1,157,28003901,CQ <...>,2944,-1.44,-27,-57.943,-57,-27.443
S1,1,158,2103881948,CQ Q1ABC FN42,1500,0.4,-7,-37.987,-57.5,-6.987
S1,1,159,175637756,CQ Q1ABC FN42,1500,0.32,-7,-37.272,-56.5,-7.272
S1,1,160,714980229,CQ Q1ABC FN42,1500,0.32,-7,-38.07,-57.5,-7.07
S1,1,161,330558475,CQ Q1ABC FN42,1500,0.4,-7,-37.816,-57,-7.316
S1,1,162,1112016015,CQ Q1ABC FN42,1500,0.4,-7,-37.241,-56.5,-7.241
S1,1,163,123378668,CQ Q1ABC FN42,1500,0.4,-7,-37.563,-57,-7.063
S1,1,164,959440518,CQ Q1ABC FN42,1500,0.4,-7,-36.962,-56.5,-6.962
S1,1,164,959440518,<RDCTM386>/R Z61GZD/R KK74,1494,-0.8,-20,-49.554,-56.5,-19.554
S1,1,165,493741951,CQ Q1ABC FN42,1500,0.32,-7,-38.165,-57.5,-7.165
S1,1,166,1309571885,CQ Q1ABC FN42,1500,0.4,-7,-37.544,-57,-7.044
S1,1,167,1762578185,CQ Q1ABC FN42,1500,0.32,-7,-37.101,-56.5,-7.101
S1,1,168,1920467468,CQ Q1ABC FN42,1500,0.32,-7,-37.241,-56.5,-7.241
S1,1,169,2073879811,CQ Q1ABC FN42,1500,0.32,-7,-37.43,-56.5,-7.43
S1,1,169,2073879811,I91UQZ/R <RDCTM679>/R OJ46,466,-1.04,-26,-56.292,-56.5,-26.292
S1,1,170,1908230723,CQ Q1ABC FN42,1500,0.32,-7,-37.665,-57,-7.165
S1,1,171,1659504813,CQ Q1ABC FN42,1500,0.4,-8,-37.19,-56,-7.69
S1,1,172,1981909354,CQ Q1ABC FN42,1500,0.32,-7,-37.329,-56.5,-7.329
S1,1,173,2113732949,CQ Q1ABC FN42,1500,0.4,-7,-37.19,-56.5,-7.19
S1,1,174,1799630713,CQ Q1ABC FN42,1500,0.32,-7,-37.297,-56.5,-7.297
S1,1,175,1851830652,CQ Q1ABC FN42,1500,0.32,-7,-37.373,-56.5,-7.373
S1,1,176,2003320716,CQ Q1ABC FN42,1500,0.32,-7,-38.215,-57.5,-7.215
S1,1,177,480523240,CQ Q1ABC FN42,1500,0.32,-7,-37.038,-56.5,-7.038
S1,1,178,734146351,CQ Q1ABC FN42,1500,0.4,-7,-38.247,-57.5,-7.247
S1,1,179,1971073964,CQ Q1ABC FN42,1500,0.32,-7,-37.253,-56.5,-7.253
S1,1,180,2040055631,CQ Q1ABC FN42,1500,0.32,-7,-37.291,-57,-6.791
S1,1,180,2040055631,097-CVCR1 DF/,2528,-1.6,-26,-56.978,-57,-26.478
S1,1,181,948591121,CQ Q1ABC FN42,1500,0.4,-7,-37.19,-56.5,-7.19
S1,1,182,1963539831,CQ Q1ABC FN42,1500,0.32,-7,-37.43,-56.5,-7.43
S1,1,183,1972771883,CQ Q1ABC FN42,1500,0.32,-7,-37.513,-57,-7.013
S1,1,183,1972771883,CQ TK9W9U FPIH,1497,0.32,-18,-48.829,-57,-18.329
S1,1,184,1516350640,CQ Q1ABC FN42,1500,0.32,-7,-37.437,-57,-6.937
S1,1,184,1516350640,CQ 4O7AYFWRWNX,1500,2.56,-20,-50.721,-57,-20.221
S1,1,185,1925092037,CQ Q1ABC FN42,1500,0.32,-7,-37.791,-57,-7.291
S1,1,186,365486358,CQ Q1ABC FN42,1500,0.4,-7,-37.234,-56.5,-7.234
S1,1,187,1851072326,CQ Q1ABC FN42,1500,0.32,-7,-37.329,-56.5,-7.329
S1,1,187,1851072326,CQ ST95BCPO9SQ,1497,0.32,-19,-48.532,-56.5,-18.532
S1,1,188,219100272,CQ Q1ABC FN42,1500,0.4,-8,-37.146,-56,-7.646
S1,1,189,748812254,CQ Q1ABC FN42,1500,0.32,-7,-37.759,-57.5,-6.759
S1,1,189,748812254,<...> PBYW0XONVOD 73,2347,-0.24,-27,-57.325,-57,-26.825
S1,1,190,1926613426,CQ Q1ABC FN42,1500,0.32,-7,-37.494,-56.5,-7.494
S1,1,191,388175527,CQ Q1ABC FN42,1500,0.32,-7,-37.019,-56.5,-7.019
S1,1,192,1535008843,CQ Q1ABC FN42,1500,0.4,-7,-37.304,-56.5,-7.304
S1,1,193,752079586,CQ Q1ABC FN42,1500,0.32,-7,-37.557,-57,-7.057
S1,1,194,16626368,CQ Q1ABC FN42,1500,0.4,-7,-37.234,-56.5,-7.234
S1,1,195,438278121,CQ Q1ABC FN42,1500,0.4,-7,-37.316,-56.5,-7.316
S1,1,196,779316185,CQ Q1ABC FN42,1500,0.4,-7,-37.823,-57,-7.323
S1,1,197,509331646,CQ Q1ABC FN42,1500,0.32,-7,-37.399,-56.5,-7.399
S1,1,198,741686972,CQ Q1ABC FN42,1500,0.32,-7,-37.171,-56.5,-7.171
S1,1,198,741686972,CQ MMPV <RDCTM170> OB31,550,-1.2,-28,-57.704,-56.5,-27.704
S1,1,199,1255966024,CQ Q1ABC FN42,1500,0.32,-7,-37.741,-57,-7.241
S1,1,200,1609367350,CQ Q1ABC FN42,1500,0.32,-7,-37.703,-57,-7.203
S1,1,201,227202650,CQ Q1ABC FN42,1500,0.32,-7,-37.222,-56.5,-7.222
S1,1,202,1147817185,CQ Q1ABC FN42,1500,0.4,-7,-37.551,-57,-7.051
S1,1,203,1273087975,CQ Q1ABC FN42,1500,0.32,-7,-37.778,-57,-7.278
S1,1,204,1216188408,CQ Q1ABC FN42,1500,0.4,-7,-37.146,-56.5,-7.146
S1,1,205,1991148723,CQ Q1ABC FN42,1500,0.4,-7,-37.551,-57,-7.051
S1,1,206,1186161552,CQ Q1ABC FN42,1500,0.32,-7,-37.006,-56.5,-7.006
S1,1,207,14548321,CQ Q1ABC FN42,1500,0.32,-8,-38.013,-57,-7.513
S1,1,208,217006601,CQ Q1ABC FN42,1500,0.32,-7,-37.652,-57,-7.152
S1,1,208,217006601,CQ TYI0JJQRBID,1497,0.32,-19,-49.127,-57,-18.627
S1,1,209,702151862,CQ Q1ABC FN42,1500,0.4,-7,-38.69,-58,-7.19
S1,1,210,1256503250,CQ Q1ABC FN42,1500,0.4,-7,-37.215,-56.5,-7.215
S1,1,211,433133758,CQ Q1ABC FN42,1500,0.32,-7,-37.766,-57,-7.266
S1,1,212,1578288572,CQ Q1ABC FN42,1500,0.32,-7,-36.544,-56,-7.044
S1,1,213,595979324,CQ Q1ABC FN42,1500,0.32,-7,-37.278,-56.5,-7.278
S1,1,214,228946622,CQ Q1ABC FN42,1500,0.4,-7,-37.709,-57.5,-6.709
S1,1,215,1143672704,CQ Q1ABC FN42,1500,0.32,-7,-37.671,-57,-7.171
S1,1,216,321818202,CQ Q1ABC FN42,1500,0.32,-7,-37.886,-57,-7.386
S1,1,217,500019152,CQ Q1ABC FN42,1500,0.32,-7,-37.38,-56.5,-7.38
S1,1,217,500019152,NJOJSS  1C9 <...> RRR,2478,-1.52,-27,-57.232,-56.5,-27.232
S1,1,218,453111958,CQ Q1ABC FN42,1500,0.32,-8,-37.19,-56,-7.69
S1,1,219,1744261505,CQ Q1ABC FN42,1500,0.32,-7,-37.348,-56.5,-7.348
S1,1,220,1058216224,CQ Q1ABC FN42,1500,0.32,-7,-37.905,-57,-7.405
S1,1,221,1997171052,CQ Q1ABC FN42,1500,0.32,-7,-37.639,-57,-7.139
S1,1,221,1997171052,<...> YMV4TELFL0R,491,-1.04,-27,-57.306,-57,-26.806
S1,1,222,1072750521,CQ Q1ABC FN42,1500,0.32,-7,-37.538,-57,-7.038
S1,1,223,1638950276,CQ Q1ABC FN42,1500,0.32,-7,-37.627,-57,-7.127
S1,1,224,950104486,CQ Q1ABC FN42,1500,0.4,-7,-36.861,-56,-7.361
S1,1,225,1087307763,CQ Q1ABC FN42,1500,0.4,-7,-37.323,-56.5,-7.323
S1,1,226,1040762137,CQ Q1ABC FN42,1500,0.32,-7,-37.703,-57,-7.203
S1,1,227,1025616065,CQ Q1ABC FN42,1500,0.32,-7,-37.449,-57,-6.949
S1,1,227,1025616065,<RDCTM395> <RDCTM161> CC68,469,1.2,-25,-55.797,-57,-25.297
S1,1,228,1666235735,CQ Q1ABC FN42,1500,0.32,-7,-37.652,-57,-7.152
S1,1,229,1154742104,CQ Q1ABC FN42,1500,0.4,-7,-37.158,-56.5,-7.158
S1,2,0,1491760006,CQ Q1ABC FN42,1500,0.32,-5,-34.975,-56.5,-4.975
S1,2,1,546635023,CQ Q1ABC FN42,1500,0.4,-5,-35.829,-57.5,-4.829
S1,2,2,714902369,CQ Q1ABC FN42,1500,0.32,-5,-35.842,-57.5,-4.842
S1,2,3,1510363572,CQ Q1ABC FN42,1500,0.32,-5,-36.013,-57.5,-5.013
S1,2,4,300973681,CQ Q1ABC FN42,1500,0.32,-5,-35.576,-57,-5.076
S1,2,5,1324112953,CQ Q1ABC FN42,1500,0.32,-5,-35.399,-57,-4.899
S1,2,6,586047112,CQ Q1ABC FN42,1500,0.32,-4,-35.494,-57.5,-4.494
S1,2,6,586047112,D56KMS <RDCTM571>/R R QF39,691,2.96,-27,-57.367,-57,-26.867
S1,2,7,505401989,CQ Q1ABC FN42,1500,0.32,-5,-35.873,-57.5,-4.873
